CATAID redshift SurfaceDensity CountInCyl AGEDenPar
  198277  0.05505   0.33700    3.0000   0.78800
  198296  0.05570    1.2530    4.0000    1.1180
  198316  0.05378    1.0880    2.0000   0.31100
  198319  0.06206 0.0080000    0.0000   -999.90
  198343  0.05314   0.28800    0.0000  0.030000
  198347  0.07569  0.088000    0.0000   0.14400
  198377  0.07547   0.12800    0.0000   0.35600
  198445  0.06696  0.046000    0.0000 0.0020000
  198476  0.05710   0.35500    1.0430   0.67000
  198500  0.07721  0.042000    1.0000   -999.90
  198501  0.07748  0.045000    2.0000   0.17900
  198505  0.05808   0.34900    1.0370   0.57500
  198507  0.05809   0.29100    0.0000   0.26500
  198513  0.07673  0.045000    2.0000   0.15300
  198526  0.07193   0.13400    2.0000   0.14400
  198528  0.07533 0.0090000    0.0000   0.17200
  198584  0.07109   0.12200    1.0000   0.17200
  198589  0.06863   0.13400    1.0000  0.039000
  198642  0.07140  0.019000    2.0000   0.35700
  198662  0.07551  0.034000    0.0000  0.036000
  198710  0.05497    1.4300    2.0710   -999.90
  198708  0.07568  0.084000    0.0000   -999.90
  198776  0.05721   0.64100    5.0000   -999.90
  198794  0.05513   0.68700    6.0000   -999.90
  198805  0.05622    1.9240    2.0000   -999.90
  198817  0.05655    29.228    4.0000   -999.90
  202309  0.05841    2.8580    1.0000   -999.90
  202310  0.05304    1.5870    0.0000   -999.90
  202321  0.05291    121.54    0.0000   -999.90
  202322  0.05825    104.25    1.0000   -999.90
  202376  0.05285    1.1510    4.0000   -999.90
  202399  0.05285   0.76000    3.0000   -999.90
  202400  0.05327   0.70400    4.0000   -999.90
  202398  0.05216   0.75000    3.0000   -999.90
  202408  0.05363    1.2020    4.0000   -999.90
  202418  0.05321    1.7100    5.2000    1.7920
  202430  0.05269    1.0330    4.0000    1.5880
  202443  0.05300    1.4500    3.0000    1.4950
  202466  0.05310    1.5490    3.0000    1.7440
  202464  0.05296    1.4040    3.0000    1.8620
  202476  0.05358    2.0300    5.2940   0.97400
  202479  0.05073   0.93100    3.1670   0.58900
  202480  0.05329   0.76800    2.1110    1.1200
  202492  0.05355    1.2560    3.1670   0.93200
  202496  0.07587   0.12900    1.0000   -999.90
  202497  0.06170  0.015000    0.0000   -999.90
  202498  0.07802   0.12200    1.0000   0.28000
  202517  0.05418   0.76500    2.0000   0.11900
  202552  0.05312   0.67400    3.0000    1.2790
  202636  0.05235   0.62200    3.0000    1.4450
  202637  0.05525   0.42700    2.0000   -999.90
  202673  0.05091   0.71800    2.0000   0.57400
  202691  0.05223   0.63700    3.0000    1.4620
  202696  0.05235   0.80400    3.0000    1.5860
  202711  0.05102    1.5470    4.0000   0.90300
  202745  0.05100    1.1410    3.1500   0.59100
  202848  0.05109   0.74200    1.1540   0.56000
  202902  0.07840   0.21400    0.0000   0.34300
  202901  0.07044  0.077000    0.0000   0.12600
  202924  0.07060  0.082000    0.0000   0.12200
  202974  0.05188   0.16000    0.0000   0.34700
  202972  0.07636  0.098000    0.0000 0.0090000
  202991  0.07855  0.099000    0.0000   0.24500
  203006  0.07861  0.098000    0.0000   0.24100
  203069  0.07601   0.11500    0.0000   -999.90
  203114  0.07085  0.062000    0.0000  0.041000
  203118  0.05376   0.29100    0.0000   0.35400
  203143  0.07325  0.049000    0.0000  0.092000
  203152  0.07541   0.17600    0.0000   -999.90
  203172  0.07123  0.056000    1.0000   0.18200
  203215  0.07281  0.039000    0.0000  0.012000
  203242  0.07474  0.037000    0.0000 0.0030000
  203303  0.06719  0.052000    0.0000   0.10800
  203334  0.07248  0.067000    0.0000   -999.90
  203371  0.05803  0.055000    0.0000 0.0090000
  203372  0.07409  0.056000    0.0000   -999.90
  203373  0.07445  0.047000    0.0000   -999.90
  203395  0.05147   0.13800    0.0000   0.19300
  203649  0.07172   0.24400    2.0800    1.1750
  203765  0.05396   0.63500    1.0000    1.5410
  203785  0.06048  0.076000    0.0000  0.018000
  203794  0.05398   0.29000    1.0000   0.93900
  203801  0.05462   0.41000    2.1000    1.0120
  203827  0.07175  0.091000    0.0000   0.20700
  203828  0.05421   0.37400    2.0000    1.2450
  203833  0.05399   0.31900    1.0370   0.98200
  203842  0.05504   0.33900    2.0740   0.46700
  203868  0.05349   0.41700    2.0740   0.70200
  203918  0.05703   0.32100    1.0000  0.071000
  203935  0.05444   0.49700    1.0000    1.2540
  203958  0.06228  0.031000    0.0000   -999.90
  204092  0.07182  0.078000    1.0000   0.17400
  204132  0.07096  0.093000    0.0000   0.13500
  204161  0.07168   0.10400    0.0000   0.26800
  204166  0.06596 0.0050000    0.0000 0.0050000
  204173  0.07870   0.17100    0.0000   0.18900
  204226  0.05673   0.13900    0.0000  0.021000
  204377  0.05546   0.25700    0.0000   0.99100
  204376  0.05570   0.16200    0.0000   0.78200
  204395  0.07140   0.18800    0.0000   0.56000
  204547  0.07181   0.10200    1.0000   0.29400
  204572  0.05691   0.22100    2.0000   0.20000
  204803  0.05671    1.1890    4.3080    1.3600
  204810  0.05590    1.1950    4.3080    1.0640
  204832  0.05637    1.2170    3.0000   0.96200
  204833  0.05623    1.7450    5.0000    1.2630
  204836  0.05586    1.6250    5.0000   0.90500
  204841  0.05681    2.2460    5.0000    1.4370
  204839  0.05695    1.1420    4.0000   0.71700
  204856  0.07148   0.10000    0.0000   0.14800
  204857  0.05609    1.6610    5.0000    1.0930
  204867  0.05534    3.0240    6.2730   0.71800
  204877  0.05532    1.8240    5.0000   0.38100
  204896  0.05741    2.4190    5.2270    1.2620
  204889  0.05583    3.1290    6.0000   0.93300
  204908  0.05726    1.5140    4.0000    1.4030
  204906  0.05601    1.0830    3.0000    1.0720
  205031  0.07032  0.041000    1.0620   0.43300
  205032  0.07038  0.045000    1.0710   0.18600
  205084  0.05512    3.8060    7.0000   -999.90
  205089  0.05813    4.9160    9.0000   -999.90
  205094  0.05683    21.755    10.000   -999.90
  205129  0.05661    4.4080    9.0000   -999.90
  205131  0.05534    7.9260    9.0000   -999.90
  205160  0.05671    52.621    13.867   -999.90
  205161  0.05941    7.0610    6.4000   -999.90
  205163  0.05908    7.6960    7.4670   -999.90
  205162  0.05540    5.2170    7.4670   -999.90
  205166  0.05617    4.6790    9.6000   -999.90
  205198  0.05831    2.9950    10.000   -999.90
  205202  0.05557    5.3270    8.5330   -999.90
  205204  0.05605    9.0530    7.4670   -999.90
  205210  0.05605   0.75600    5.0000   -999.90
  205211  0.05472   0.84400    10.000   -999.90
  205209  0.05436   0.76600    7.0000   -999.90
  205208  0.05521   0.70600    11.000   -999.90
  205229  0.05329   0.77300    5.0000   -999.90
  208464  0.05909    20.453    0.0000   -999.90
  208467  0.05233    96.690    0.0000   -999.90
  208490  0.05252   0.80700    0.0000   -999.90
  208504  0.05262    1.1000    1.0000   -999.90
  208589  0.07917   0.41300    1.0420   0.74900
  208600  0.07967   0.52600    1.0420    1.1740
  208642  0.07902   0.51300    2.0830    1.1340
  208652  0.05077   0.67400    0.0000   0.25000
  208666  0.05094   0.61200    1.1330   0.67300
  208679  0.05010   0.70800    1.0670   0.15800
  208737  0.06098  0.018000    0.0000  0.093000
  208780  0.06222  0.011000    0.0000   -999.90
  208840  0.05072    1.1420    3.2610   0.68300
  208859  0.07931    3.1480    5.0000    1.2670
  208864  0.07900    1.6760    5.0000    1.3730
  208868  0.07995    3.7010    6.0000   0.71200
  208876  0.05186   0.60600    1.0000    1.1360
  208890  0.05135   0.62700    1.0000   0.92600
  208898  0.07901    3.1930    5.0000    1.2950
  208904  0.07925    2.3150    5.0000    1.2310
  208935  0.07941   0.97100    2.0000    1.2370
  208951  0.05152   0.84500    3.0970    1.5800
  208966  0.07887   0.37100    1.0590   0.85700
  208981  0.07776   0.19600    1.0000   0.17700
  208982  0.07705   0.21300    2.0000   0.11000
  209000  0.07866   0.14300    0.0000   0.36000
  209057  0.07056  0.057000    0.0000   0.13000
  209181  0.05917  0.044000    0.0000   0.34600
  209185  0.05260   0.29500    1.0000   0.55800
  209203  0.05251   0.45900    3.0000   0.86600
  209220  0.05388   0.47400    2.0000   0.54600
  209227  0.06662   0.16000    0.0000   0.17300
  209316  0.07794  0.030000    0.0000 0.0090000
  209324  0.05393   0.62400    0.0000   0.53600
  209394  0.06778   0.11100    1.0000   0.27100
  209413  0.06725  0.054000    1.0000   0.30100
  209469  0.07944  0.039000    0.0000  0.098000
  209487  0.06745  0.046000    0.0000   0.19600
  209613  0.05808  0.069000    0.0000  0.033000
  209680  0.05397   0.45900    3.2140    1.3730
  209681  0.05448   0.45600    3.2140    1.2370
  209689  0.05518   0.69300    4.0000   0.31100
  209697  0.05461   0.48300    3.0000    1.0960
  209706  0.07209   0.12000    0.0000   0.40600
  209701  0.05422   0.49000    3.0000    1.4190
  209753  0.07206   0.12400    1.0000   0.62600
  209793  0.05395   0.48100    3.0000    1.7950
  209807  0.05486   0.41200    2.0000   0.66300
  209812  0.05537   0.44100    3.1360   0.26400
  209816  0.05383   0.52000    3.1670    1.8320
  209818  0.05362   0.46100    3.0000    1.5110
  209821  0.05356   0.55600    3.1670    1.5300
  209830  0.05367   0.54800    1.0000    1.4430
  209832  0.05399    1.1240    2.0000    2.0270
  209856  0.05331   0.96300    3.0000    1.2030
  209855  0.05388   0.83700    2.0000    1.9750
  209869  0.05333    1.2540    2.1250    1.3620
  209919  0.05485    1.0110    2.0000    1.2710
  209946  0.05395   0.80800    2.0000    1.5590
  209984  0.07779  0.044000    0.0000   0.14500
  210000  0.05219   0.22300    1.0000   0.10800
  210017  0.07220   0.10000    0.0000  0.082000
  210034  0.07767   0.11100    0.0000   0.37300
  210048  0.07220   0.12400    0.0000  0.082000
  210056  0.05977  0.068000    0.0000  0.050000
  210070  0.05995  0.073000    0.0000  0.071000
  210184  0.07818   0.37000    0.0000   0.25900
  210228  0.05256   0.40900    0.0000   0.19300
  210230  0.05974  0.033000    0.0000 0.0090000
  210240  0.05218   0.52500    1.0000   0.32700
  210256  0.07667   0.20700    3.0000   0.19900
  210257  0.07758   0.18000    3.0000   0.16000
  210278  0.07128   0.61700    0.0000    1.0170
  210346  0.05527   0.87700    0.0000    2.0220
  210379  0.05590    2.9100    9.4090    1.9430
  210375  0.05558    1.6320    5.0000    1.8640
  210385  0.05520    4.4510    8.0000    2.4390
  210397  0.05616    1.5320    4.0000   0.65000
  210398  0.05517    3.8960    8.0000    2.4260
  210404  0.05454    4.9310    9.0000    1.4830
  210519  0.05891   0.14400    0.0000  0.020000
  210611  0.07139   0.12300    2.0000   0.45700
  210609  0.07038   0.22400    3.0000   0.40700
  210694  0.07233   0.23800    1.0000  0.055000
  210717  0.07055   0.22500    0.0000   0.25500
  210777  0.05588   0.76600    3.0000   0.80500
  210781  0.05650   0.64800    2.0000   0.72800
  708363  0.06896   0.12600    0.0000 0.0040000
  210819  0.07048  0.088000    0.0000   0.19300
  210820  0.05668   0.56100    1.0430    1.1510
  210827  0.06823   0.11400    1.0000  0.013000
  210832  0.07596  0.039000    0.0000 0.0030000
  210851  0.07042   0.10300    1.0000   0.37700
  210853  0.07069   0.10500    1.0000   0.38400
  211024  0.07481   0.23700    1.0000   -999.90
  214189  0.07191    4.5570    0.0000   -999.90
  214191  0.07171    2.3050    1.0000   -999.90
  214209  0.07309   0.49900    1.0000   -999.90
  214262  0.07858    4.5280    8.4000    1.7870
  214264  0.07929    6.3010    10.500    1.5920
  214267  0.07807    27.173    6.0000    1.3960
  214272  0.07762    4.1840    5.0000   0.56600
  214296  0.07924    2.2780    9.0000    1.7910
  214331  0.07957   0.83400    2.0000    1.1770
  214334  0.07835   0.64500    3.0000    1.3720
  214356  0.07884   0.56800    1.0000    1.7720
  214448  0.07865   0.42800    0.0000    1.6160
  214461  0.06300 0.0080000    0.0000   -999.90
  214462  0.05202   0.25800    0.0000   0.95700
  214474  0.05175   0.24100    0.0000   0.94900
  214473  0.05217   0.24700    0.0000   0.77100
  214476  0.06277  0.052000    0.0000 0.0090000
  214514  0.05345   0.25900    0.0000   0.16700
  214543  0.07917   0.54500    0.0000    1.8430
  214567  0.07853    1.0010    2.0000    1.9240
  214570  0.07928   0.67400    1.0370    2.1790
  214623  0.05179   0.68400    3.0000    1.3190
  214624  0.05181   0.24300    2.0000   0.68300
  214678  0.05135   0.32900    3.0000    1.0090
  214724  0.07130   0.21400    1.1760   0.57200
  214727  0.07102   0.13800    0.0000   0.28700
  214758  0.07331  0.098000    1.0000  0.015000
  214777  0.07087  0.098000    0.0000   0.29300
  214782  0.07636  0.092000    0.0000 0.0030000
  214845  0.05313   0.18300    0.0000   0.38700
  214861  0.05919   0.19400    3.1430   0.80300
  214860  0.05942  0.077000    2.0950   0.58800
  215022  0.06478   0.50500    1.0000   0.27600
  215023  0.05236   0.71300    0.0000    1.0160
  215029  0.05233   0.75800    2.0000    1.0050
  215039  0.06828   0.36800    1.0000   0.22900
  215047  0.06534   0.36000    1.0000  0.059000
  215052  0.05358    1.2830    4.0000   0.99400
  215053  0.05323    1.4320    3.0000    1.1330
  215140  0.07130   0.18000    0.0000   0.29900
  215159  0.05381    2.0270    5.0000   0.67200
  215160  0.05214   0.76300    1.0530   0.70100
  215166  0.05229   0.92700    2.0000    1.0040
  215191  0.05349    1.7050    5.0000    1.0030
  215192  0.05197    1.8290    5.0000   0.76700
  215213  0.05370   0.79300    2.0000   0.77800
  215260  0.05846   0.16300    0.0000   0.26000
  215289  0.05866   0.21300    0.0000   0.13100
  215331  0.05903   0.24300    1.0670   0.51200
  215335  0.05423   0.28600    0.0000   0.39000
  215395  0.05413   0.30600    1.0000   0.66400
  215468  0.05378   0.28700    1.0000    1.1580
  215670  0.05316   0.46000    1.0000   0.96600
  215720  0.05951  0.049000    0.0000  0.011000
  215753  0.06457  0.015000    0.0000   -999.90
  215767  0.05964  0.062000    0.0000 0.0060000
  215821  0.07168  0.097000    0.0000   0.39500
  215840  0.07856  0.036000    0.0000  0.060000
  216028  0.07844  0.085000    0.0000   0.21700
  216062  0.07220   0.17300    0.0000   0.16300
  216087  0.07107   0.29100    0.0000   0.56800
  216095  0.05441   0.55500    2.0000    1.0670
  216111  0.05474   0.39500    1.0480   0.91800
  216139  0.05466   0.95600    2.0950    1.1860
  216149  0.05480   0.77300    2.1900    1.1080
  216155  0.05455   0.58000    2.0000   0.99200
  216153  0.07886   0.13000    1.0000   0.39800
  216156  0.05469   0.70300    3.0000    1.2290
  216166  0.07870   0.10500    0.0000   0.18800
  216164  0.05488   0.94500    3.2860    1.3450
  216205  0.05503   0.92100    3.0000    1.1140
  216244  0.05502   0.50500    3.0000    1.1810
  216253  0.05663   0.47000    1.0000  0.054000
  216262  0.07164   0.41300    4.0000   0.70800
  216265  0.06934   0.40200    0.0000  0.012000
  216266  0.05990  0.034000    0.0000   0.12400
  216279  0.07955   0.12700    0.0000   0.13700
  216304  0.07100   0.69100    0.0000   0.80600
  216401  0.05557    3.2570    8.0000    2.0860
  216403  0.05513    3.0840    9.0000    2.4690
  216396  0.05576    4.0670    8.0000    1.7900
  216514  0.05405   0.65500    1.0000   0.76000
  216532  0.06814   0.18900    0.0000 0.0040000
  216533  0.06841   0.19100    0.0000   -999.90
  216546  0.05407   0.55400    1.0000   0.73200
  216672  0.05812   0.63800    0.0000   0.42700
  216897  0.07466  0.022000    0.0000  0.047000
  216913  0.05696   0.20000    0.0000   0.47600
  216964  0.06805  0.055000    0.0000   -999.90
  216967  0.07163  0.093000    0.0000   -999.90
  216999  0.05819   0.32900    0.0000   -999.90
  217004  0.07208   0.16900    0.0000   -999.90
  217009  0.05772   0.49500    0.0000   -999.90
  217034  0.07171   0.86300    0.0000   -999.90
  218713  0.05958   0.13200    2.0000  0.015000
  218711  0.05974   0.14400    2.0000  0.019000
  218712  0.05903   0.13700    2.0000  0.029000
  218740  0.07173  0.024000    0.0000  0.060000
  636286  0.05548   0.15900    0.0000   -999.90
  636327  0.06560   0.10700    0.0000   -999.90
  636424  0.06537   0.70300    3.0000   0.22900
  636430  0.05593   0.23900    2.1430   -999.90
  636445  0.07194   0.54100    0.0000   -999.90
  636240  0.06980   0.11900    0.0000   -999.90
  636258  0.07073   0.15700    0.0000   -999.90
  636259  0.07058   0.15700    0.0000   -999.90
  641931  0.07175   0.21300    0.0000   0.44300
  642012  0.05645   0.95900    1.0670    1.3050
  642018  0.05586   0.52300    1.0000    1.2020
  642020  0.05579    1.1340    2.0000    1.4390
  642047  0.05639   0.95700    2.0000    1.1570
  642090  0.05633    1.4380    2.0830   -999.90
  642111  0.07130   0.20400    0.0000   -999.90
  642118  0.07473   0.62100    0.0000   -999.90
  647226  0.05672   0.76100    4.0000   -999.90
  647231  0.05647   0.86600    4.0000   -999.90
  647238  0.05707   0.71700    4.0000   -999.90
  219679  0.07779   0.61300    1.0000   0.90200
  219681  0.07787   0.61100    1.0000    1.0270
  219686  0.07831   0.52400    0.0000   0.90000
  219704  0.06538  0.060000    1.0000   0.22300
  219707  0.06979  0.054000    0.0000  0.034000
  219723  0.05087   0.14700    1.0710   -999.90
